data_solicitacao;ano_sol;caso_sirsaelp;unidade;superintendencia;diretoria;competencia;tipopericia;perito
2025-08-01 09:43:00;2025;2025.9.3357;Lages;Lages;Criminalística;Informática Forense;Exame em Dados na Nuvem;ARTUR
2025-08-01 10:01:00;2025;2025.25.829;Lages;Lages;Criminalística;Engenharia Forense;Exame de Caracterização de Materiais e/ou Objetos;JOÃO
2025-08-01 10:08:00;2025;2025.8.9901;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RAFAEL
2025-08-01 10:27:00;2025;2025.1.8497;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-01 10:33:00;2025;2025.8.11210;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RAFAEL
2025-08-01 10:53:00;2025;2025.8.8746;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RAFAEL
2025-08-01 10:58:00;2025;2023.16.2092;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-08-01 11:10:00;2025;2025.20.545;Lages;Lages;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;ARTUR
2025-08-01 11:18:00;2025;2025.36.6;Cyber;Florianópolis;Criminalística;Informática Forense;Exame em Mídia de Armazenamento Computacional;NIKSON
2025-08-01 11:42:00;2025;2025.8.11481;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-01 11:47:00;2025;2025.19.4949;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-08-01 11:59:00;2025;2025.8.9589;Balneário Camboriú;Balneário Camboriú;Criminalística;Identificação de veículos;Identificação Veicular;ISLAS
2025-08-01 12:10:00;2025;2025.8.11487;Balneário Camboriú;Balneário Camboriú;Criminalística;Identificação de veículos;Identificação Veicular;ISLAS
2025-08-01 12:15:00;2025;2025.8.11485;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-01 12:21:00;2025;2025.12.3082;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-01 12:25:00;2025;2025.8.11481;Balneário Camboriú;Balneário Camboriú;Criminalística;Balística;Testes Balísticos e Exames Complementares;WAGNER
2025-08-01 12:42:00;2025;2025.8.11157;Brusque;Balneário Camboriú;Criminalística;Merceologia;Exame em Objetos;ROSSANA
2025-08-01 12:43:00;2025;2025.8.11383;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RAFAEL
2025-08-01 13:05:24;2025;2025.5.2390;Jaraguá do Sul;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;GIOVANI
2025-08-01 13:08:00;2025;2025.8.11481;Balneário Camboriú;Balneário Camboriú;Criminalística;Local de crime contra a vida;Local de Morte;RICARDO
2025-08-01 13:08:00;2025;2025.14.4730;Tubarão;Criciúma;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;MAURÍCIO
2025-08-01 13:14:00;2025;2025.19.5125;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-08-01 13:14:00;2025;2025.19.5125;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-08-01 13:15:00;2025;2025.19.5125;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-08-01 13:22:00;2025;2025.2.8756;Florianópolis;Florianópolis;Análises Forenses;Química Forense;Pesquisa Avançada de Drogas Psicoativas;ODILON
2025-08-01 13:28:00;2025;2025.14.4704;Tubarão;Criciúma;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;JOÃO
2025-08-01 13:28:00;2025;2025.8.11492;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RAFAEL
2025-08-01 13:34:00;2025;2025.14.4733;Tubarão;Criciúma;Criminalística;Identificação de veículos;Identificação Veicular;VICTOR
2025-08-01 13:34:00;2025;2024.8.5304;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RAFAEL
2025-08-01 13:34:00;2025;2025.19.5517;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-08-01 13:46:00;2025;2023.8.3788;Balneário Camboriú;Balneário Camboriú;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;WAGNER
2025-08-01 13:52:00;2025;2025.30.531;Campos Novos;Caçador;Criminalística;Local de crime contra o patrimônio;Local de Furto;ARTUR
2025-08-01 13:53:00;2025;2025.9.3179;Lages;Lages;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;ARTUR
2025-08-01 13:57:00;2025;2025.18.1405;Concórdia;Chapecó;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;JOHAN
2025-08-01 13:59:00;2025;2025.19.5031;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-08-01 14:00:00;2025;2025.2.8746;Florianópolis;Florianópolis;Criminalística;Perícias papiloscópicas;Pesquisa e Confronto Papiloscópico ;CASSIANO
2025-08-01 14:00:00;2025;2025.20.1515;Caçador;Caçador;Criminalística;Local de crime contra o patrimônio;Exame de Dano;FLORISVALDO
2025-08-01 14:00:00;2025;2025.7.1916;Brusque;Balneário Camboriú;Criminalística;Local de crime contra o patrimônio;Local de Furto;ROSSANA
2025-08-01 14:02:00;2025;2025.2.8758;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;NATALIA
2025-08-01 14:06:00;2025;2024.8.10610;Balneário Camboriú;Balneário Camboriú;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;WAGNER
2025-08-01 14:13:00;2025;2025.2.8758;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Mídia de Armazenamento Computacional;RENATA
2025-08-01 14:25:00;2025;2025.10.1395;São Bento do Sul;Joinville;Criminalística;Local de crime contra o patrimônio;Local de Furto;ROGÉRIO
2025-08-01 14:32:00;2025;2025.16.2505;São Miguel do Oeste;Chapecó;Criminalística;Identificação de veículos;Identificação Veicular;GIANI
2025-08-01 14:38:00;2025;2025.21.2178;Florianópolis;Florianópolis;Criminalística;Local de crime contra a vida;Local de Morte;CÁSSIO
2025-08-01 14:38:00;2025;2025.22.4337;Chapecó;Chapecó;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;JEAN
2025-08-01 14:39:00;2025;2025.11.1085;Mafra;Joinville;Criminalística;Local de crime contra o patrimônio;Local de Furto;LUCAS
2025-08-01 14:40:00;2025;2025.2.8760;Florianópolis;Florianópolis;Criminalística;Engenharia Forense;Medição de Níveis de Pressão Sonora;JOSÉ
2025-08-01 14:41:00;2025;2025.18.1392;Concórdia;Chapecó;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;JOHAN
2025-08-01 14:42:00;2025;2025.2.8759;Florianópolis;Florianópolis;Criminalística;Perícias ambientais;Local de Intervenção em Área Protegida;GUSTAVO
2025-08-01 14:42:00;2025;2025.1.5405;Joinville;Joinville;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;LEONARDO
2025-08-01 14:42:00;2025;2025.4.5242;Blumenau;Blumenau;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;IURY
2025-08-01 14:49:00;2025;2025.28.1590;Xanxerê;Chapecó;Criminalística;Local de crime contra a vida;Local de Ação Violenta;SILVANA
2025-08-01 14:56:00;2025;2025.8.11424;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RAFAEL
2025-08-01 14:58:00;2025;2025.2.8761;Florianópolis;Florianópolis;Criminalística;Perícias ambientais;Local de Poluição;GUSTAVO
2025-08-01 15:04:00;2025;2023.17.2326;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-08-01 15:04:00;2025;2025.8.11481;Balneário Camboriú;Balneário Camboriú;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;WAGNER
2025-08-01 15:05:00;2025;2025.2.8762;Florianópolis;Florianópolis;Criminalística;Perícias ambientais;Local de Danos à Flora;GUSTAVO
2025-08-01 15:06:00;2025;2025.4.5242;Blumenau;Blumenau;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;IURY
2025-08-01 15:07:00;2025;2025.1.8499;Joinville;Joinville;Médico Legal;Anatomopatologia Forense;Exame anatomopatológico;FABIO
2025-08-01 15:15:00;2025;2025.16.2364;São Miguel do Oeste;Chapecó;Criminalística;Identificação de veículos;Identificação Veicular;GIANI
2025-08-01 15:15:00;2025;2025.13.426;Porto União;Caçador;Médico Legal;Traumatologia Forense;Lesão Corporal;JOAO
2025-08-01 15:18:00;2025;2025.1.6643;Joinville;Joinville;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;LEONARDO
2025-08-01 15:19:00;2025;2025.19.4575;Criciúma;Criciúma;Criminalística;Local de crime contra o patrimônio;Exame de Dano;MIGUEL
2025-08-01 15:19:00;2025;2025.16.2506;São Miguel do Oeste;Chapecó;Criminalística;Perícias ambientais;Local de Poluição;FELIPE
2025-08-01 15:21:00;2025;2025.2.8748;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-01 15:24:00;2025;2025.13.579;Porto União;Caçador;Médico Legal;Traumatologia Forense;Lesão Corporal;WALBERT
2025-08-01 15:39:00;2025;2021.22.3182;Chapecó;Chapecó;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;KÁTIA
2025-08-01 15:40:00;2025;2025.2.8763;São José;Palhoça;Criminalística;Local de crime contra o patrimônio;Exame de Dano;MATEUS
2025-08-01 15:48:00;2025;2025.33.3145;Florianópolis;Florianópolis;Análises Forenses;Química Forense;Pesquisa Avançada de Drogas Psicoativas;ALEXANDRE
2025-08-01 15:50:00;2025;2025.22.4549;Chapecó;Chapecó;Análises Forenses;Química Forense;Pesquisa de Drogas Psicoativas;JUDY
2025-08-01 15:56:00;2025;2025.30.488;Campos Novos;Caçador;Criminalística;Balística;Testes Balísticos e Exames Complementares;ARTUR
2025-08-01 15:57:00;2025;2022.22.5823;Chapecó;Chapecó;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;KÁTIA
2025-08-01 16:02:00;2025;2025.33.3647;São José;Palhoça;Criminalística;Local de crime contra o patrimônio;Exame de Dano;LETICIA
2025-08-01 16:09:00;2025;2025.22.4111;Chapecó;Chapecó;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;JEAN
2025-08-01 16:16:00;2025;2025.1.8522;Joinville;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;IURY
2025-08-01 16:18:00;2025;2025.18.1406;Concórdia;Chapecó;Criminalística;Identificação de veículos;Identificação Veicular;ERIC
2025-08-01 16:22:00;2025;2025.18.1407;Concórdia;Chapecó;Criminalística;Identificação de veículos;Identificação Veicular;JOHAN
2025-08-01 16:27:00;2025;2025.22.4011;Chapecó;Chapecó;Análises Forenses;Química Forense;Pesquisa de Drogas Psicoativas;JUDY
2025-08-01 16:29:00;2025;2025.33.2320;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Pesquisa de Sangue Humano;VINICIUS
2025-08-01 16:30:00;2025;2024.12.242;Blumenau;Blumenau;Médico Legal;Traumatologia Forense;Lesão Corporal;DANIELA
2025-08-01 16:36:00;2025;2025.19.5768;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-08-01 16:54:00;2025;2025.21.2716;Florianópolis;Florianópolis;Análises Forenses;Química Forense;Pesquisa Avançada de Drogas Psicoativas;ODILON
2025-08-01 16:58:00;2025;2025.21.2715;Florianópolis;Florianópolis;Análises Forenses;Química Forense;Pesquisa Avançada de Drogas Psicoativas;CLÓVIS
2025-08-01 17:02:00;2025;2025.9.3213;Lages;Lages;Médico Legal;Traumatologia Forense;Lesão Corporal;EDUARDO
2025-08-01 17:10:20;2025;2025.5.2393;Jaraguá do Sul;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;GIOVANI
2025-08-01 17:12:00;2025;2025.22.3853;Chapecó;Chapecó;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;JEAN
2025-08-01 17:12:03;2025;2025.5.2393;Jaraguá do Sul;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;GIOVANI
2025-08-01 17:20:00;2025;2025.21.2716;Florianópolis;Florianópolis;Análises Forenses;Química Forense;Pesquisa Avançada de Drogas Psicoativas;CLÓVIS
2025-08-01 17:59:00;2025;2025.8.11517;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Local de Crime de Informática;RAFAEL
2025-08-01 18:02:00;2025;2025.25.639;Curitibanos;Lages;Criminalística;Local de crime contra o patrimônio;Exame de Dano;ANGELA
2025-08-01 21:15:00;2025;2024.8.8189;Balneário Camboriú;Balneário Camboriú;Médico Legal;Tanatologia Forense;Necrópsia;MARCIO
2025-08-01 22:52:00;2025;2025.28.1630;Chapecó;Chapecó;Análises Forenses;Química Forense;Pesquisa de Drogas Psicoativas;-
2025-08-02 08:08:00;2025;2025.14.4759;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-02 08:18:00;2025;2025.12.3075;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-02 08:34:00;2025;2024.1.6885;Joinville;Joinville;Criminalística;Local de crime contra a vida;Local de Morte;HUMBERTO
2025-08-02 09:34:00;2025;2025.1.8491;Joinville;Joinville;Criminalística;Balística;Exame em Arma,  Munição e/ou Objeto;MARCELO
2025-08-02 10:09:00;2025;2025.33.3655;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;ELISA
2025-08-02 10:17:00;2025;2025.17.2419;Criciúma;Criciúma;Criminalística;Perícias papiloscópicas;Pesquisa e Confronto Papiloscópico ;NORTHON
2025-08-02 10:32:00;2025;2025.2.8783;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;ELISA
2025-08-02 10:55:00;2025;2025.2.8783;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Pesquisa de Esperma;DIEGO
2025-08-02 12:45:16;2025;2025.1.8546;Joinville;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;ARTHUR
2025-08-02 14:34:00;2025;2025.1.8306;Joinville;Joinville;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RICHARD
2025-08-02 15:59:00;2025;2025.2.8783;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;ELISA
2025-08-02 16:46:06;2025;2025.2.8790;Florianópolis;Florianópolis;Médico Legal;Traumatologia Forense;Lesão Corporal;CLÓVIS
2025-08-02 18:57:00;2025;2025.2.8787;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;FERNANDO
2025-08-02 19:20:05;2025;2025.16.2521;São Miguel do Oeste;Chapecó;Médico Legal;Tanatologia Forense;Necrópsia;FABIO
2025-08-02 20:52:00;2025;2025.8.11567;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-03 00:00:00;2025;2025.8.11583;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-03 03:04:07;2025;2025.8.11583;Balneário Camboriú;Balneário Camboriú;Médico Legal;Tanatologia Forense;Necrópsia;MARCIO
2025-08-03 09:00:00;2025;2025.8.11582;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-03 10:55:00;2025;2025.12.3106;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-03 11:44:00;2025;2025.12.3112;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-03 12:00:00;2025;2025.14.4784;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;BRUNA
2025-08-03 19:10:00;2025;2025.1.8587;Joinville;Joinville;Médico Legal;Entomologia Forense;Estimativa do Intervalo Pós-morte Mínimo;IURY
2025-08-03 21:21:00;2025;2025.33.3666;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;FERNANDO
2025-08-03 21:49:05;2025;2025.5.2412;Jaraguá do Sul;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;GIOVANI
2025-08-04 08:25:00;2025;2025.2.8793;Florianópolis;Florianópolis;Análises Forenses;Química Forense;Pesquisa Avançada de Drogas Psicoativas;CLÓVIS
2025-08-04 09:04:00;2025;2025.16.2349;Chapecó;Chapecó;Análises Forenses;Química Forense;Pesquisa de Drogas Psicoativas;JUDY
2025-08-04 09:05:05;2025;2025.21.2780;Palhoça;Palhoça;Médico Legal;Traumatologia Forense;Lesão Corporal;-
2025-08-04 09:10:00;2025;2025.15.1391;Videira;Caçador;Médico Legal;Traumatologia Forense;Lesão Corporal;CARLOS
2025-08-04 09:19:00;2025;2023.15.706;Videira;Caçador;Médico Legal;Traumatologia Forense;Lesão Corporal;CARLOS
2025-08-04 09:23:00;2025;2025.33.3677;Florianópolis;Florianópolis;Análises Forenses;Toxicologia Forense;Análise Toxicológica;ELISA
2025-08-04 10:13:00;2025;2025.9.3143;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Pesquisa de Sangue Humano;VINICIUS
2025-08-04 10:15:00;2025;2025.9.3357;Lages;Lages;Criminalística;Informática Forense;Exame em Dados na Nuvem;ARTUR
2025-08-04 10:16:00;2025;2025.9.3357;Lages;Lages;Criminalística;Informática Forense;Exame em Dados na Nuvem;ARTUR
2025-08-04 10:33:00;2025;2024.8.11833;Balneário Camboriú;Balneário Camboriú;Médico Legal;Traumatologia Forense;Lesão Corporal;RICARDO
2025-08-04 10:35:00;2025;2025.2.8819;Florianópolis;Florianópolis;Criminalística;Identificação de veículos;Identificação Veicular;RAFAEL
2025-08-04 10:48:00;2025;2025.5.1994;Jaraguá do Sul;Joinville;Criminalística;Local de crime contra a vida;Local de Morte;SILVIO
2025-08-04 10:59:00;2025;2022.21.7480;Florianópolis;Florianópolis;Criminalística;Identificação de veículos;Identificação Veicular;RAFAEL
2025-08-04 11:04:00;2025;2025.8.11508;Balneário Camboriú;Balneário Camboriú;Criminalística;Identificação de veículos;Identificação Veicular;ISLAS
2025-08-04 11:14:00;2025;2025.2.8823;Florianópolis;Florianópolis;Criminalística;Identificação de veículos;Identificação Veicular;RAFAEL
2025-08-04 11:20:00;2025;2025.8.11631;Balneário Camboriú;Balneário Camboriú;Criminalística;Identificação de veículos;Identificação Veicular;ISLAS
2025-08-04 11:46:00;2025;2025.2.8825;Florianópolis;Florianópolis;Criminalística;Áudio e Imagem;Comparação de Indivíduo por Imagem;FERNANDO
2025-08-04 11:47:00;2025;2025.2.8826;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-08-04 12:02:00;2025;2024.33.5184;Florianópolis;Florianópolis;Criminalística;Áudio e Imagem;Comparação de Indivíduo por Imagem;CASSIANO
2025-08-04 12:23:00;2025;2025.8.11485;Balneário Camboriú;Balneário Camboriú;Criminalística;Local de crime contra a vida;Local de Morte;RICARDO
